neg_proba,pos_proba,Tweet,sentiment,created_at
0.8394229,0.16057709,كان يصحيه من النوم و يقوله بدنا مطاعيم  اكثر من   مليون و   الف جرعه خلال   شهور   و هلا البلد فتح بشكل طبيعي,very negative,2021-04-21 11:06:32
0.41848934,0.58151066,"الصحة     الف مسجل على منصة مطاعيم كورونا خلال ال   ساعة الماضية   الوكيل الاخباري                         

 الوكيل الاخباري",positive,2021-04-20 20:11:42
0.915277,0.08472301,"مادام الامانة عندها فائض مادي 
كان اتبرعت  وجابت جرات اكسجين ولا مطاعيم بدل ما احنا مش مطعمين نص مليون بعدنا جرعتين",very negative,2021-04-17 08:36:31
0.24467999,0.75532,كوبا المحاصرة تعادل ع ش ر  مصر مساحة وسكانا  تطور خمسة مطاعيم لفيروس كورونا اثنان منها في طور التجريب النهائي ونحن,very positive,2021-04-17 03:40:57
0.152199,0.847801,ميركل تاخذ اللقاح الاوروبي المثير للجدل,very positive,2021-04-16 22:35:52
0.10719008,0.8928099,"وزير الخارجية القطري  حضور كاس العالم   يجب ان يكون لمن حصل على اللقاح
 الاردن اليوم",very positive,2021-04-16 20:44:34
0.096856125,0.9031439,وزير الخارجية القطري  حضور كاس العالم   يجب ان يكون لمن حصل على اللقاح,very positive,2021-04-16 20:20:25
0.096856125,0.9031439,وزير الخارجية القطري  حضور كاس العالم   يجب ان يكون لمن حصل على اللقاح,very positive,2021-04-16 20:14:14
0.45640662,0.5435934,"وزير الخارجية القطري  حضور كاس العالم   يجب ان يكون لمن حصل على اللقاح
 صحيفة الراي  الاردن  عاجل",neutral or mixed,2021-04-16 20:09:05
0.16141261,0.8385874,وزير الخارجية القطري  حضور كاس العالم   يجب ان يكون لمن حصل على اللقاح                          عاجل,very positive,2021-04-16 20:04:31
0.27641570000000004,0.7235843000000001,قطر  حضور كاس العالم   يجب ان يكون لمن حصل على اللقاح,very positive,2021-04-16 19:57:29
0.62334275,0.37665725,حضور كاس العالم   مرتبط بتلقي اللقاح,negative,2021-04-16 19:52:53
0.9315437,0.06845632,"النا اسبوعين تقريب ا بدون الس  لطات الثلاثة لذلك رسالتي لصانع القرار 

الحظر الشامل والحظر الجزئي واغلاق القطاعات",very negative,2021-04-16 19:50:46
0.314798,0.68520206,"تخبط واضح    لازال في طور التجارب
   ومناعة لستة اشهر فقط     
  اللقاح الصيني هو الافضل        
قناة الحقيقة ا",positive,2021-04-16 19:32:57
0.9410966999999999,0.05890324,"ويرحم امواتك اخوية الغالي ويحفظك ويبعد عنك وعن احبابك شر هذا الوباء 
يارب العالم يستوعب خطر هذا الوباء ويسارع باخذ اللقاح",very negative,2021-04-16 19:15:31
0.53708625,0.46291375,"اخواني واحبائي واصدقائي
لسلامتكم وسلامة اهلكم واحبابكم سارعوا باخذ اللقاح
كم اتمنى لو كان ابي قد استطاع اللحاق باخذ الل",neutral or mixed,2021-04-16 19:09:14
0.6759986,0.32400137,"اخواني واحبائي واصدقائي
لسلامتكم وسلامة اهلكم واحبابكم سارعوا باخذ اللقاح
كم اتمنى لو كان ابي قد استطاع اللحاق باخذ",negative,2021-04-16 19:07:41
0.78394556,0.21605438,بانقتان لما راحوا ياخذون اللقاح ما رضيت ان الموظف يشوف اكتافهم تخيلو ايش سويت  جبت مقص وخرمت التيشرت حق كل واحد فيه,very negative,2021-04-16 17:50:38
0.9205078999999999,0.07949211,سالت عن المكان بس  من باب فضول بدي اعرف وين هالحكي لانها كتبت انه   مليون شخص اخدوا اللقاح,very negative,2021-04-16 16:55:35
0.9481978999999999,0.05180212,اليوم بفطر لوحدي بعد ما سحبوا علي اهلي وراحوا مكة احسني انغدرت عشان م اخذت اللقاح مدري شسوي الحين,very negative,2021-04-16 14:59:20
0.8691906999999999,0.13080929,بحث واستبيان لقياس مدى انتشار الاثار الجانبية للقاحات  تطعيمات  كوفيد   بين البالغين متلقين اللقاح في الكويت,very negative,2021-04-16 12:55:48
0.8154943,0.18450572,قي دت سلطات الاحتلال الاسرائيلي   دخول اهالي الضفة الغربية المحتلة  الى مدينة القدس  لاداء صلاة الجمعة الاولى من شه,very negative,2021-04-16 12:12:17
0.9054173000000001,0.0945827,سلامات ما عليك شر   انا سخرية القدر عندي مداومة ومخالطة نص حالات كورونا وماخده كل الاجراءات وطوارئ ال,very negative,2021-04-16 11:58:11
0.86529505,0.13470498,مبدئيا اللي بيعطو اللقاح كلهم ممرضات,very negative,2021-04-16 11:29:32
0.8691906999999999,0.13080929,بحث واستبيان لقياس مدى انتشار الاثار الجانبية للقاحات  تطعيمات  كوفيد   بين البالغين متلقين اللقاح في الكويت,very negative,2021-04-16 11:23:17
0.080403425,0.9195966,وفيما يخص المواطنين الذين تلقوا الطعومات المضادة لفيروس كورونا  فقد بلغ عددهم الاجمالي في الضفة الغربية وقطاع غزة,very positive,2021-04-16 11:20:18
0.23117284,0.7688271,"فايزر  جرعة ثالثة من اللقاح ستكون ضرورية  على الارجح 
 صحيفة الراي  الاردن",very positive,2021-04-16 09:47:22
0.8884542999999999,0.11154569,بناء ع اخذ اللقاح,very negative,2021-04-16 08:16:30
0.98918694,0.010813004,طبعا لان هناك اجبار لاخذ اللقاح المميت,very negative,2021-04-16 08:15:56
0.66277236,0.33722759999999996,"سيفشل مشروع اللقاح ثم سياتون بالشريحه
لاتريد اللقاح لاباس هذه شريحه بحجم حبه الرز لن تضرك ولن تؤثر عليك تزرع تحت",negative,2021-04-16 05:56:30
0.8268358,0.17316417,نشكر الله انو اللقاح بالكتف مش بالعضل,very negative,2021-04-15 23:55:24
0.9881264000000001,0.011873635,طيب ليش ما يطعمونا من اول و اذا اللقاح هالقد مهم ليش ما يصير اجباري,very negative,2021-04-15 23:21:03
0.81825787,0.18174207,الكورونا والحل الوحيد للتخلص منها عندي لقاحا طبيعيا فيما اذا اخذه العالم سننتهي من الكورونا نهائيا ويصبح العالم بل,very negative,2021-04-15 23:01:05
0.97027415,0.029725835,لانه الجامعات تكون مراكز لاعطاء اللقاح  ما بضطروا يدفعوا اشي,very negative,2021-04-15 22:14:13
0.9326287,0.06737132,"نسبه الاثار الجانبيه السلبيه للقاح اكثر من   
وسالفه الملايين هاي سالفه الاعلام والترويج الم",very negative,2021-04-15 20:00:54
0.96591294,0.034087062,المسؤولين عن الحساب اللقاح لايحمي من الاصابه يكفي نشر معلومات ممكن تخلي الناس ماتاخذ اللقاح,very negative,2021-04-15 19:54:43
0.83254725,0.16745272,مش صحيح استقبل استقبالا رسميا واجتمع مع رئيس الحكومه الروسيه وعومل كانه رئيس حكومه فعلي  وحكى مع بوتين,very negative,2021-04-15 19:31:16
0.82642734,0.17357258,"فايزر  ربما نحتاج لجرعة ثالثة من اللقاح
 فايزر  كورونا  لقاح كورونا  رؤيا الاخباري",very negative,2021-04-15 18:53:50
0.30144635,0.6985536,مقطع فيديو لرئيس حركة النهضة  راشد الغنوشي وهو يلعب كرة القدم  يدعي ناشروه انه التحق باللعب بعد تلقيه اللقاح المضاد,positive,2021-04-15 18:49:03
0.1383589,0.8616411,الف شخص تلقوا اللقاح بجرش,very positive,2021-04-15 18:47:59
0.93280435,0.067195594,يارب اخد اللقاح,very negative,2021-04-15 18:16:28
0.8316281999999999,0.16837181,ادري خشيت عرض بس ماتاخد قبلها حاجه بس بعدما تاخد اللقاح خد بنادول او فيتامين سي وامورك طيبه,very negative,2021-04-15 18:03:10
0.89238983,0.107610166,"بعد   ساعة من ساعة اللقاح    
لم اتحول       لسا ن كد",very negative,2021-04-15 17:54:29
0.7494947,0.25050533,"الناس في الاردن لازم تتشجع وتاخد اللقاح  عشان نرجع للحياة الطبيعية قريبا  
 الامير حمزة يمثلني",very negative,2021-04-15 17:45:16
0.1383589,0.8616411,الف شخص تلقوا اللقاح بجرش,very positive,2021-04-15 17:44:07
0.24020985,0.7597901,استقبال طلبات الراغبين بتلقي اللقاح من ذوي الاعاقة,very positive,2021-04-15 16:15:13
0.87981963,0.12018030000000002,"بدء استقبال طلبات الراغبين بتلقي اللقاح من ذوي الاعاقة

                       

 السوسنة  كورونا",very negative,2021-04-15 15:31:54
0.30975026,0.69024974,بدء استقبال طلبات الراغبين بتلقي اللقاح من ذوي الاعاقة,positive,2021-04-15 14:56:37
0.8699950999999999,0.13000485,"معجون الاسنان مايفطر
اللقاح مايفطر
معجون الاسنان مايفطر
اللقاح مايفطر
معجون الاسنان مايفطر
اللقاح مايفطر
معجون الاسنان مايفط",very negative,2021-04-15 13:50:03
0.6571311,0.34286890000000003,اصابة   شخص بكورونا رغم تلقيهم جرعتي اللقاح في الولايات المتحدة,negative,2021-04-15 13:24:25
0.12872587,0.8712741,حصولنا على اللقاح المضاد لكوفيد   بحمينا وبحافظ على سلامتنا جميعا   اذا حصلتوا على اللقاح  شاركونا صوركم باستخدام,very positive,2021-04-15 12:31:00
0.8338023000000001,0.16619766,"سيفشل مشروع اللقاح ثم سياتون بالشريحه
لاتريد اللقاح لاباس هذه شريحه بحجم حبه الرز لن تضرك ولن تؤثر عل",very negative,2021-04-15 12:26:15
0.12872587,0.8712741,حصولنا على اللقاح المضاد لكوفيد   بحمينا وبحافظ على سلامتنا جميعا   اذا حصلتوا على اللقاح  شاركونا صوركم باستخدام,very positive,2021-04-15 12:02:33
0.2974178,0.7025821999999999,تحلاية رمضان عطريقتنا للناس اللي ما بتخرب فوائد صيامها بالسكر الابيض ومشتقاته   صحية جدا  وطعم خ رافي   شمع العسل غ,very positive,2021-04-15 11:56:11
0.8675155999999999,0.13248439,اصابة   شخص بكورونا رغم تلقيهم جرعتي اللقاح باميركا,very negative,2021-04-15 11:22:22
0.9490478999999999,0.05095212,لسا قبل شوي عرفت عن خبر انهم بدهم يصدروا قرار انه ممنوع نتنقل لبسياحة الداخلية الا بوجود ورقة تظهر انه تلقينا اللقاح,very negative,2021-04-15 11:13:36
0.8675155999999999,0.13248439,اصابة   شخص بكورونا رغم تلقيهم جرعتي اللقاح باميركا,very negative,2021-04-15 10:40:48
0.080403425,0.9195966,وفيما يخص المواطنين الذين تلقوا الطعومات المضادة لفيروس كورونا  فقد بلغ عددهم الاجمالي في الضفة الغربية وقطاع غزة,very positive,2021-04-15 10:25:25
0.9676693999999999,0.032330542999999996,"اصابة   شخص بكورونا رغم تلقيهم جرعتي اللقاح باميركا
 خبرني",very negative,2021-04-15 10:02:55
0.6571311,0.34286890000000003,اصابة   شخص بكورونا رغم تلقيهم جرعتي اللقاح في الولايات المتحدة,negative,2021-04-15 10:02:11
0.9676693999999999,0.032330542999999996,"اصابة   شخص بكورونا رغم تلقيهم جرعتي اللقاح باميركا
 خبرني",very negative,2021-04-15 09:29:18
0.8454210999999999,0.15457885,"لهذه الاسباب   يمكن ان تصاب بكورونا بعد تلقي اللقاح
                       

 الاردن
 جريدة الدستور الاردنية",very negative,2021-04-15 09:10:01
0.9448945,0.055105507000000005,مثال على الفوضى وتاثيره على الناس  الدور للحصول على اللقاح كان عشوائي  كل مركز صحي ماشي ع دور لحاله حسب مين مسجل عل,very negative,2021-04-15 07:40:47
0.45164570000000004,0.5483543000000001,الف شخص تلقوا اللقاح بالجبيهة,neutral or mixed,2021-04-15 07:14:39
0.12739974,0.87260026,"عدد متلقي اللقاح في مركز صحي الجبيهة
                       

 السوسنة",very positive,2021-04-15 07:00:49
0.45164570000000004,0.5483543000000001,الف شخص تلقوا اللقاح بالجبيهة,neutral or mixed,2021-04-15 06:51:45
0.33399495,0.6660050999999999,"اكثر من   الف شخص تلقوا اللقاح في مركز صحي الجبيهة
 صحيفة الراي  الاردن",positive,2021-04-15 06:34:31
0.8953314,0.10466861,لهذه الاسباب   يمكن ان تصاب بكورونا بعد تلقي اللقاح,very negative,2021-04-15 01:29:10
0.22239359,0.7776064,مقطع فيديو ادعى ناشروه انه لرئيس حركة النهضة  راشد الغنوشي وهو يلعب كرة القدم بعد تلقيه اللقاح المضاد لفايروس,very positive,2021-04-15 01:00:00
0.8913901,0.10860992,اللقاح يعطى للانسان لكونه انسان   كونه ناجح او اسم كبير ما بتعطيه احقية اكثر من غيره باخ,very negative,2021-04-14 23:21:21
0.8731323000000001,0.12686776,انا من ضمن الاشخاص الي اخذته وبعرف اكثر من   اشخاص اخدوا اللقاح بالبلد وبدون اي اعراض عدا الاعراض,very negative,2021-04-14 22:06:34
0.97232425,0.02767577,اتوقع منشور سيء جدا وما اله الداعي من ناحية التخويف من اللقاح   حالة واحدة ضمن الالاف الحالات لا زال لا يعني شيء,very negative,2021-04-14 21:56:49
0.39447424,0.6055258000000001,"اليمن  اطباء اليمن في المهجر يطالبون بتوفير الل قاح ضد  كورونا للكوادر الصحية 
الرابط نحو الخبر بالعربي",positive,2021-04-14 21:47:22
0.5811951,0.4188049,"قطر    بالمئة ممن تزيد اعمارهم عن   عاما حصلوا على اللقاح 
 الاردن اليوم",negative,2021-04-14 21:03:27
0.5810879,0.41891214,"قطر    بالمئة ممن تزيد اعمارهم عن   عاما حصلوا على اللقاح
                       

 الاردن
 جريدة الدستور الاردنية",negative,2021-04-14 20:30:02
0.58452076,0.41547920000000005,قطر    بالمئة ممن تزيد اعمارهم عن   عاما حصلوا على اللقاح,negative,2021-04-14 20:23:27
0.9714461999999999,0.028553792999999997,الدنمارك اوقفت هذا اللقاح على اراضيها والله يسترنا في السويد,very negative,2021-04-14 19:51:42
0.2270169,0.77298313,"عاجل 
خلية الازمة    شخصا تلقوا الجرعة الاولى من  اللقاح",very positive,2021-04-14 19:46:36
0.08752185,0.91247815,عاجل   الفا و  شخصا تلقوا الجرعة الاولى من اللقاح,very positive,2021-04-14 19:04:08
0.04654953,0.9534504999999999,مليون و  الف مسجل على منصة اللقاح,very positive,2021-04-14 19:01:38
0.9312225000000001,0.06877749999999999,في بريطانيا اوقفوا اعطاء هاد اللقاح لمن هم دون    عام لانه ثبت تسببه بجلطات لمن هم دون ال,very negative,2021-04-14 19:01:16
0.04654953,0.9534504999999999,مليون و  الف مسجل على منصة اللقاح,very positive,2021-04-14 18:55:37
0.08752185,0.91247815,عاجل     الفا و  شخصا تلقوا الجرعة الاولى من اللقاح,very positive,2021-04-14 18:49:41
0.88960713,0.11039289999999999,عاجل هام من التربية بخصوص اللقاح للمعلمين,very negative,2021-04-14 18:21:47
0.9061023000000001,0.093897656,"التربية   ضرورة اللقاح لمصححي امتحانات التوجيهي   الوكيل الاخباري                         
 الوكيل الاخباري",very negative,2021-04-14 18:10:11
0.7759344,0.22406562,"احضر حلقة عماد فراجين اليوم  عشان تفهم شو يعني كوميديا سوداء

سواء بتحبه او بتكرهه شايفه زنخ او بضحك عماد فراجين بع",very negative,2021-04-14 17:57:51
0.8905981,0.10940183,"تصحيح التوجيهي لمن تلقى جرعتي اللقاح
                      

 السوسنة",very negative,2021-04-14 17:46:55
0.8999459999999999,0.10005404,لقد اخذت اللقاح  وحان الوقت لكي استريح,very negative,2021-04-14 17:09:07
0.06396449,0.9360354999999999,مرحبا   ستصل رسالة لمشتركي زين خلال دقائق من تلقي الجرعة الاولى من اللقاح  تحتوي رابطا  لاتمام الع,very positive,2021-04-14 13:26:21
0.94123435,0.05876561,"بسبب الاشاعات والكلام الغير مسؤول 
خليني اكلمك 
فيه اكثر من   مليون شخص اخذ ال",very negative,2021-04-14 13:10:02
0.9643405999999999,0.03565941,مشاكل سياسيه بسبب انفصال بريطانيا ولا كان قدمو البحث او السبب صرلي فتره ك,very negative,2021-04-14 13:07:08
0.75363225,0.24636781,والدي عنده ربو مزمن واخذ اللقاح قبل فتره ماعليك اطمن,very negative,2021-04-14 13:05:24
0.81420135,0.18579866,"كلها مفتوحة ولا في اشي مسكر 
في رقم للبلاغ عن التجمعات في الاماكن العامة
وفي صلاة با",very negative,2021-04-16 23:28:05
0.12162103,0.8783790000000001,بعد اكثر من اسبوعين من توصية السلطات الالمانية باستخدامه حصرا للاشخاص البالغة اعمارهم   فما فوق   المستشارة الالمانية انغيل,very positive,2021-04-16 23:20:13
0.8506273999999999,0.14937252,بعد اكثر من اسبوعين من توصية السلطات الالمانية باستخدامه حصرا للاشخاص البالغة اعمارهم   فما فوق   المستشارة الالما,very negative,2021-04-16 23:10:00
0.30337670000000005,0.69662327,سقوط رئيسة وكالة الادوية الدنماركية تانيا اريكسن على الارض بعدما فقدت الوعي خلال المؤتمر الصحفي للاعلان عن التوقف عن است,positive,2021-04-16 22:00:34
0.7460948000000001,0.25390518,بدات تلميحات وزارة التربية والتعليم ان العام المقبل سيكون تعليما عن بعد مع تطوير المنصة باعطاء حصص تفاعلية عن بعد,very negative,2021-04-16 21:54:20
0.031635735,0.96836424,"انجيلا  ميركل  تتلقى جرعة اولى من لقاح  استرازينيكا  رغم الجدل العالمي الطويل حول اثاره الجانبية   
على بلاطة  لم تاخذ اولوية",very positive,2021-04-16 21:52:21
0.24684142,0.75315857,كندا تعلن تامين   ملايين جرعة اضافية من لقاح فايزر,very positive,2021-04-16 21:00:36
0.022263143,0.9777369,ميركل تتلقى الجرعة الاولى من لقاح استرازينيكا,very positive,2021-04-16 20:15:58
0.58543587,0.41456413,"قطر تشترط الحصول على لقاح كورونا لحضور كاس العالم  
                       

 الاردن
 جريدة الدستور الاردنية",negative,2021-04-16 20:10:03
0.87656957,0.12343043,موقع كرمالكم  هؤلاء الاشخاص لن يفيدهم اخذ لقاح كورونا ويظلون عرضة للخطر   عبر تطبيق نبض,very negative,2021-04-16 19:38:26
0.94576836,0.05423167,زي مركز اقليمي لتوزيع لقاح الكورونا  اذا الباص الصريع جابو باصات ديزل    عن اي بنية ت,very negative,2021-04-16 19:36:02
0.10758071,0.8924193000000001,"انجيلا  ميركل  تتلقى جرعة اولى من لقاح  استرازينيكا  رغم الجدل العالمي الطويل حول اثاره الجانبية   
على بلاطة  لم ت",very positive,2021-04-16 19:21:59
0.29529065,0.70470935,سقوط رئيسة وكالة الادوية الدنماركية تانيا اريكسن على الارض بعدما فقدت الوعي خلال المؤتمر الصحفي للاعلان عن التوقف ع,very positive,2021-04-16 19:21:55
0.9472215,0.052778452999999996,زي مركز اقليمي لتوزيع لقاح الكورونا  اذا الباص الصريع جابو باصات ديزل    عن اي بنية تحتية قاعدين نحكي,very negative,2021-04-16 19:17:56
0.12103447,0.87896556,كورونا    المستشارة الالمانية انغيلا ميركل تتلقى لقاح استرازينيكا,very positive,2021-04-16 18:45:06
0.8355620999999999,0.16443789,تنبيه طبي متشائم   هؤلاء الاشخاص لن يفيدهم اخذ لقاح كورونا,very negative,2021-04-16 17:54:31
0.21646379999999998,0.7835361999999999,لقاح اكسفورد  استرازنيكا  لا يسبب جلطات,very positive,2021-04-16 17:53:59
0.6840961,0.31590393,"عاجل   بشكل مفاجئ   توضيح لكل من تلقى لقاح فايزر  سيحصل خلال   اشهر   تفاصيل
                       

 السوسنة",negative,2021-04-16 17:43:55
0.8967798,0.10322019,"الصحة  تجيب على استفسارات تشغل المجتمع الاردني حول لقاح كورونا
 رؤيا الاخباري  الاردن  كورونا  لقاح كورونا",very negative,2021-04-16 17:17:32
0.94536346,0.0546365,"مشهد مرعب    حالة من الاغمام في المؤتمر صحفي للاعلان عن  ايقاف استخدام لقاح  استرازينيكا  في الدنمارك
 الاردن",very negative,2021-04-16 17:00:30
0.10512693,0.8948729999999999,"هاشتاق عربي   جرعة ثالثة للحاصلين على لقاح فايزر 
                       جرعة ثالثة للحاصلين على لقاح فايزر",very positive,2021-04-16 16:31:23
0.45121875,0.5487813,"الصحة تجيب على استفسارات تشغل المجتمع حول لقاح كورونا
                       

 الاردن
 جريدة الدستور الاردنية",neutral or mixed,2021-04-16 15:20:02
0.40677947,0.59322053,"عاجل

الصحة تجيب على استفسارات تشغل المجتمع حول لقاح كورونا 
                                        
 الاردن",positive,2021-04-16 15:20:00
0.07910534,0.9208946,"انغيلا ميركل تتلقى الجرعة الاولى من لقاح استرازينيكا
 المانيا  كورونا  خبرني",very positive,2021-04-16 13:55:56
0.07910534,0.9208946,"انغيلا ميركل تتلقى الجرعة الاولى من لقاح استرازينيكا
 المانيا  كورونا  خبرني",very positive,2021-04-16 13:45:28
0.9140565,0.08594351,الغاء الزامية لبس الكمامة في الناصرة المحتلة ابتداء من الاحد بعد ما الاحتلال اعطى لقاح كورونا لعدد كبير جدا من النا,very negative,2021-04-16 12:53:35
0.37641674,0.62358326,"تنتشر حولنا الكثير من الاخبار المضللة والزائفة عن فايروس كورونا واللقاحات  
تابع  مسبار للتحقق من صحة الاد عاءات ال",positive,2021-04-16 12:00:02
0.9347029,0.06529711,ممنوع بس تاخدي لقاح لعين,very negative,2021-04-16 11:37:36
0.8468924000000001,0.15310755,ستة اسئلة حول التحديات التي تؤخر عملية تلقيح سكان الكرة الارضية  رغم توافر التكنولوجيا والمعرفة العلمية والبنية الص,very negative,2021-04-16 10:25:04
0.6628824000000001,0.33711764,فاوتشي  توقف امريكا عن لقاح  جونسون اند جونسون  لا يجب ان يحفز رفضه,negative,2021-04-16 08:01:44
0.14887229999999999,0.8511277,شركات كورية تكشف خططا لانتاج لقاح سبوتنيك,very positive,2021-04-16 07:52:48
0.14887229999999999,0.8511277,شركات كورية تكشف خططا لانتاج لقاح سبوتنيك,very positive,2021-04-16 07:47:03
0.28752908,0.7124709,دبوس ذهبي  وعلبة بيض  ورغيف خبز  دول تتجه لطرق غريبة لتحفيز مواطنيها على تلقي لقاح كورونا,very positive,2021-04-16 02:04:14
0.13376127,0.8662386999999999,ميركل ستتلقى لقاح  استرازينيكا  غدا,very positive,2021-04-15 20:49:29
0.82106316,0.17893684,ههههه الله يسلمك  ما في مجال شغله بالدم ما بغيرها لقاح,very negative,2021-04-15 20:45:02
0.45699486,0.5430050999999999,الفرق بين من اخذ لقاح فيروس كورونا ومن لم ياخذه تابع هذا الفيديو التوضيحي البسيط,neutral or mixed,2021-04-15 20:34:58
0.06516965,0.93483037,بامر المحكمة   لبناني يتلقى الجرعة الثانية من لقاح كورونا,very positive,2021-04-15 19:52:08
0.7276878999999999,0.27231209999999995,"عاجل 

فايزر ترجح الحاجة لجرعة ثالثة من لقاح كورونا بعد   شهرا من الجرعة الثانية",very negative,2021-04-15 19:18:54
0.7065781999999999,0.29342178,كشف سر التجلطات الناتجة عن لقاح جونسون اند جونسون,very negative,2021-04-15 18:46:44
0.43486980000000003,0.5651301999999999,فايزر   الجرعة الثالثة من لقاح كورونا قد تكون مطلوبة,positive,2021-04-15 18:41:53
0.5780508000000001,0.42194927,كشف سر التجلطات الناتجة عن لقاح  جونسون اند جونسون    المدينة نيوز,negative,2021-04-15 18:27:51
0.85076815,0.14923188,عاجل   مهم لكل من تلقى لقاح فايزر    الشركة ترجح الحاجة لجرعة ثالثة بعد عام من الجرعة الثانية,very negative,2021-04-15 18:15:20
0.7065781999999999,0.29342178,كشف سر التجلطات الناتجة عن لقاح جونسون اند جونسون,very negative,2021-04-15 18:14:10
0.41603090000000004,0.5839691,انا اخذت لقاح استرازينيكا قبل شهر الحمدلله كل شيء تمام  مادام انك لا تعني من اي شيء توكل على الله,positive,2021-04-15 17:44:28
0.0693184,0.9306815999999999,"الف لقاح لكورونا   قمصان ميسي في قلب حملة مثيرة للجدل 
                      
 صحيفة الراي",very positive,2021-04-15 17:03:47
0.41679686,0.58320314,"عاجل  بدء استقبال طلبات الراغبين بتلقي لقاح  كورونا من ذوي الاعاقة
 الاردن اليوم",positive,2021-04-15 16:12:34
0.23144485,0.76855516,كوريا الجنوبية تخطط لانتاج     مليون جرعة لقاح,very positive,2021-04-15 16:11:53
0.12454195,0.8754581,كوريا الجنوبية تخطط لانتاج     مليون جرعة من لقاح  سبوتنيك    الروسي,very positive,2021-04-15 15:52:48
0.23932262,0.7606774000000001,بدء استقبال طلبات الراغبين بتلقي لقاح كورونا من ذوي الاعاقة,very positive,2021-04-15 15:38:34
0.29751855,0.70248145,"بدء استقبال طلبات الراغبين بتلقي لقاح كورونا من ذوي الاعاقة 
                       
 صحيفة الراي",very positive,2021-04-15 15:30:20
0.78427356,0.21572642,"بدء استقبال طلبات الراغبين في تلقي لقاح كورونا من ذوي الاعاقة
 رؤيا الاخباري  الاردن  كورونا  لقاح كورونا",very negative,2021-04-15 15:20:21
0.18621927,0.8137807,بدء استقبال طلبات الراغبين بتلقي لقاح كورونا من ذوي الاعاقة   المدينة نيوز,very positive,2021-04-15 15:17:27
0.23932262,0.7606774000000001,بدء استقبال طلبات الراغبين بتلقي لقاح كورونا من ذوي الاعاقة,very positive,2021-04-15 14:58:02
0.15078026,0.84921974,"بدء استقبال طلبات الراغبين بتلقي لقاح كورونا من ذوي الاعاقة                         
 بترا  الاردن",very positive,2021-04-15 14:41:21
0.022305755,0.9776943000000001,ايفانكا ترامب تتلقى لقاح كورونا,very positive,2021-04-15 12:44:57
0.6232358,0.37676424,"عاجل  الدنمارك اول دولة اوروبية تتخلى نهائيا عن لقاح استرازينيكا
 صحيفة الراي",negative,2021-04-15 11:35:01
0.7935181,0.20648189,"ازارينكا تغيب عن شتوتغارت بسبب لقاح كورونا
                       

 الاردن
 جريدة الدستور الاردنية",very negative,2021-04-15 11:20:05
0.46066576,0.53933424,عقوبات ومكافات لحض الصينيين على تلقي لقاح كورونا    الوكيل الاخباري,neutral or mixed,2021-04-15 09:37:01
0.36744952,0.63255054,ا فتتح يوم امس مركز مستشفى الكندي لتطعيم لقاح فايروس كورونا تحت رعاية معالي الدكتور علي حياصات,positive,2021-04-15 09:35:17
0.93207324,0.06792678,"كورونا الحمد لله اخدت القاح  
اللهم انفع به   وارفع عنا البلاء والوباء
 لقاح كورونا  الاردن",very negative,2021-04-15 09:29:58
0.5467562,0.45324376,اكثر من   الف شخص تلقوا لقاح كورونا في مركز صحي الجبيهة,neutral or mixed,2021-04-15 07:47:35
0.9652542,0.034745786,وعنا مقدمين من اشهر ومو طالعلنا الدور لانه اصلا  ما عنا لقاح يكفي  جد الواحد مش عارف شو يحكي,very negative,2021-04-15 07:32:33
0.5467562,0.45324376,اكثر من   الف شخص تلقوا لقاح كورونا في مركز صحي الجبيهة,neutral or mixed,2021-04-15 07:23:07
0.43983445,0.5601655,روسيا  لقاح سبوتنيك لا يسبب الجلطات,positive,2021-04-15 07:07:39
0.29908085,0.70091915,"روسيا تبدد الشكوك بشان لقاح سبوتنيك  
                       

 السوسنة",very positive,2021-04-15 06:54:54
0.31657937,0.6834206,عاجل   روسيا  لقاح سبوتنيك لا يسبب الجلطات,positive,2021-04-15 06:37:05
0.42289740000000003,0.5771026,روسيا  لقاح سبوتنيك في لا يتسبب بجلطات دموية,positive,2021-04-15 06:31:12
0.78536826,0.21463174,اسمح لي رجاء  من الواضح ان التقرير فوتوشوب من النوع الرخيص  اولا الترويسة هي لطبيب وليست من اي مست,very negative,2021-04-15 05:50:53
0.8993741,0.100625895,ثبوت حدوث تجلطات وريديه بالدماغ اثر لقاح   استرازينكا   لمريض اردني   وثيقة,very negative,2021-04-15 05:47:28
0.75248915,0.24751085,"المراكز الامريكية لمكافحة الامراض تؤجل قرارها تجاه لقاح  جونسون اند جونسون 
 صحيفة الراي  الاردن",very negative,2021-04-15 05:30:05
0.4397964,0.5602036,"روسيا تؤكد ان لقاح  سبوتنيك في  لا يتسبب بجلطات دموية 
 صحيفة الراي  الاردن",positive,2021-04-15 04:45:46
0.026710808,0.9732892,ايفانكا تتلقى لقاح كورونا,very positive,2021-04-14 23:21:41
0.13900027,0.86099976,"ايفانكا ترمب تتلقى لقاح كورونا    صور
 رؤيا الاخباري  لقاح كورونا  امريكا  ايفانكا",very positive,2021-04-14 23:09:20
0.16682456,0.8331755,"شاهد بالفيديو   الرئيس الروسي يتحدث عن لقاح كورونا   الوكيل الاخباري                         

 الوكيل الاخباري",very positive,2021-04-14 22:42:20
