neg_proba,pos_proba,Tweet,sentiment,created_at
0.62072337,0.37927659999999996,سيفشل مشروع اللقاح ثم سياتون بالشريحه لاتريد اللقاح لاباس هذه شريحه بحجم حبه الرز لن تضرك ولن تؤثر عليك تزرع تحت,negative,2021-04-16 05:56:30
0.9022625,0.09773747599999999,نشكر الله انو اللقاح بالكتف مش بالعضل,very negative,2021-04-15 23:55:24
0.8990982,0.10090181,طيب ليش ما يطعمونا من اول و اذا اللقاح هالقد مهم ليش ما يصير اجباري,very negative,2021-04-15 23:21:03
0.5666819000000001,0.43331808,الكورونا والحل الوحيد للتخلص منها عندي لقاحا طبيعيا فيما اذا اخذه العالم سننتهي من الكورونا نهائيا ويصبح العالم بل,negative,2021-04-15 23:01:05
0.7753258000000001,0.22467422,لانه الجامعات تكون مراكز لاعطاء اللقاح ما بضطروا يدفعوا اشي,very negative,2021-04-15 22:14:13
0.8244097,0.17559032,نسبه الاثار الجانبيه السلبيه للقاح اكثر من وسالفه الملايين هاي سالفه الاعلام والترويج الم,very negative,2021-04-15 20:00:54
0.7869349,0.21306509999999998,المسؤولين عن الحساب اللقاح لايحمي من الاصابه يكفي نشر معلومات ممكن تخلي الناس ماتاخذ اللقاح,very negative,2021-04-15 19:54:43
0.85358125,0.14641874,مش صحيح استقبل استقبالا رسميا واجتمع مع رئيس الحكومه الروسيه وعومل كانه رئيس حكومه فعلي وحكى مع بوتين,very negative,2021-04-15 19:31:16
0.7676324999999999,0.23236749,فايزر ربما نحتاج لجرعة ثالثة من اللقاح فايزر كورونا لقاح كورونا رؤيا الاخباري,very negative,2021-04-15 18:53:50
0.69339776,0.30660227,مقطع فيديو لرئيس حركة النهضة راشد الغنوشي وهو يلعب كرة القدم يدعي ناشروه انه التحق باللعب بعد تلقيه اللقاح المضاد,negative,2021-04-15 18:49:03
0.19218612,0.8078138000000001,الف شخص تلقوا اللقاح بجرش,very positive,2021-04-15 18:47:59
0.87443817,0.12556177,يارب اخد اللقاح,very negative,2021-04-15 18:16:28
0.28530398,0.714696,ادري خشيت عرض بس ماتاخد قبلها حاجه بس بعدما تاخد اللقاح خد بنادول او فيتامين سي وامورك طيبه,very positive,2021-04-15 18:03:10
0.8719421,0.12805787,بعد ساعة من ساعة اللقاح لم اتحول لسا ن كد,very negative,2021-04-15 17:54:29
0.51707673,0.48292324,الناس في الاردن لازم تتشجع وتاخد اللقاح عشان نرجع للحياة الطبيعية قريبا الامير حمزة يمثلني,neutral or mixed,2021-04-15 17:45:16
0.19944920000000002,0.80055076,استقبال طلبات الراغبين بتلقي اللقاح من ذوي الاعاقة,very positive,2021-04-15 16:15:13
0.6186523,0.3813477,بدء استقبال طلبات الراغبين بتلقي اللقاح من ذوي الاعاقة السوسنة كورونا,negative,2021-04-15 15:31:54
0.3205855,0.67941445,بدء استقبال طلبات الراغبين بتلقي اللقاح من ذوي الاعاقة,positive,2021-04-15 14:56:37
0.57756984,0.42243022,معجون الاسنان مايفطر اللقاح مايفطر معجون الاسنان مايفطر اللقاح مايفطر معجون الاسنان مايفطر اللقاح مايفطر معجون الاسنان مايفط,negative,2021-04-15 13:50:03
0.93698055,0.06301945,اصابة شخص بكورونا رغم تلقيهم جرعتي اللقاح في الولايات المتحدة,very negative,2021-04-15 13:24:25
0.04220999,0.95778996,حصولنا على اللقاح المضاد لكوفيد بحمينا وبحافظ على سلامتنا جميعا اذا حصلتوا على اللقاح شاركونا صوركم باستخدام,very positive,2021-04-15 12:31:00
0.7604367,0.23956327,سيفشل مشروع اللقاح ثم سياتون بالشريحه لاتريد اللقاح لاباس هذه شريحه بحجم حبه الرز لن تضرك ولن تؤثر عل,very negative,2021-04-15 12:26:15
0.21364489,0.7863551,تحلاية رمضان عطريقتنا للناس اللي ما بتخرب فوائد صيامها بالسكر الابيض ومشتقاته صحية جدا وطعم خ رافي شمع العسل غ,very positive,2021-04-15 11:56:11
0.9500459000000001,0.049954068,اصابة شخص بكورونا رغم تلقيهم جرعتي اللقاح باميركا,very negative,2021-04-15 11:22:22
0.8945770000000001,0.10542296,لسا قبل شوي عرفت عن خبر انهم بدهم يصدروا قرار انه ممنوع نتنقل لبسياحة الداخلية الا بوجود ورقة تظهر انه تلقينا اللقاح,very negative,2021-04-15 11:13:36
0.9548485000000001,0.04515149,اصابة شخص بكورونا رغم تلقيهم جرعتي اللقاح باميركا خبرني,very negative,2021-04-15 10:02:55
0.33424607,0.66575396,لهذه الاسباب يمكن ان تصاب بكورونا بعد تلقي اللقاح الاردن جريدة الدستور الاردنية,positive,2021-04-15 09:10:01
0.9668996,0.033100426,مثال على الفوضى وتاثيره على الناس الدور للحصول على اللقاح كان عشوائي كل مركز صحي ماشي ع دور لحاله حسب مين مسجل عل,very negative,2021-04-15 07:40:47
0.3019263,0.6980736999999999,الف شخص تلقوا اللقاح بالجبيهة,positive,2021-04-15 07:14:39
0.16800609,0.83199394,عدد متلقي اللقاح في مركز صحي الجبيهة السوسنة,very positive,2021-04-15 07:00:49
0.06276548,0.9372345,اكثر من الف شخص تلقوا اللقاح في مركز صحي الجبيهة صحيفة الراي الاردن,very positive,2021-04-15 06:34:31
0.5935394,0.40646052,لهذه الاسباب يمكن ان تصاب بكورونا بعد تلقي اللقاح,negative,2021-04-15 01:29:10
0.60731757,0.3926824,مقطع فيديو ادعى ناشروه انه لرئيس حركة النهضة راشد الغنوشي وهو يلعب كرة القدم بعد تلقيه اللقاح المضاد لفايروس,negative,2021-04-15 01:00:00
0.33246967,0.66753036,اللقاح يعطى للانسان لكونه انسان كونه ناجح او اسم كبير ما بتعطيه احقية اكثر من غيره باخ,positive,2021-04-14 23:21:21
0.6594525999999999,0.34054738,انا من ضمن الاشخاص الي اخذته وبعرف اكثر من اشخاص اخدوا اللقاح بالبلد وبدون اي اعراض عدا الاعراض,negative,2021-04-14 22:06:34
0.82893425,0.17106576,اتوقع منشور سيء جدا وما اله الداعي من ناحية التخويف من اللقاح حالة واحدة ضمن الالاف الحالات لا زال لا يعني شيء,very negative,2021-04-14 21:56:49
0.49808773,0.50191224,اليمن اطباء اليمن في المهجر يطالبون بتوفير الل قاح ضد كورونا للكوادر الصحية الرابط نحو الخبر بالعربي,neutral or mixed,2021-04-14 21:47:22
0.071507104,0.92849284,قطر بالمئة ممن تزيد اعمارهم عن عاما حصلوا على اللقاح الاردن اليوم,very positive,2021-04-14 21:03:27
0.031190337999999998,0.96880966,قطر بالمئة ممن تزيد اعمارهم عن عاما حصلوا على اللقاح الاردن جريدة الدستور الاردنية,very positive,2021-04-14 20:30:02
0.45444822,0.5455518,قطر بالمئة ممن تزيد اعمارهم عن عاما حصلوا على اللقاح,neutral or mixed,2021-04-14 20:23:27
0.88546455,0.11453548,الدنمارك اوقفت هذا اللقاح على اراضيها والله يسترنا في السويد,very negative,2021-04-14 19:51:42
0.040083975,0.959916,عاجل الفا و شخصا تلقوا الجرعة الاولى من اللقاح,very positive,2021-04-14 19:04:08
0.1554998,0.8445002,مليون و الف مسجل على منصة اللقاح,very positive,2021-04-14 19:01:38
0.95348537,0.046514599999999996,في بريطانيا اوقفوا اعطاء هاد اللقاح لمن هم دون عام لانه ثبت تسببه بجلطات لمن هم دون ال,very negative,2021-04-14 19:01:16
0.8679117000000001,0.1320883,عاجل هام من التربية بخصوص اللقاح للمعلمين,very negative,2021-04-14 18:21:47
0.87584966,0.12415027599999999,التربية ضرورة اللقاح لمصححي امتحانات التوجيهي الوكيل الاخباري الوكيل الاخباري,very negative,2021-04-14 18:10:11
0.46706453,0.5329355,احضر حلقة عماد فراجين اليوم عشان تفهم شو يعني كوميديا سوداء سواء بتحبه او بتكرهه شايفه زنخ او بضحك عماد فراجين بع,neutral or mixed,2021-04-14 17:57:51
0.7556607,0.2443393,تصحيح التوجيهي لمن تلقى جرعتي اللقاح السوسنة,very negative,2021-04-14 17:46:55
0.8793171999999999,0.12068280599999999,لقد اخذت اللقاح وحان الوقت لكي استريح,very negative,2021-04-14 17:09:07
0.035542827,0.96445715,مرحبا ستصل رسالة لمشتركي زين خلال دقائق من تلقي الجرعة الاولى من اللقاح تحتوي رابطا لاتمام الع,very positive,2021-04-14 13:26:21
0.9294225,0.07057745,بسبب الاشاعات والكلام الغير مسؤول خليني اكلمك فيه اكثر من مليون شخص اخذ ال,very negative,2021-04-14 13:10:02
0.9475394,0.052460544000000005,مشاكل سياسيه بسبب انفصال بريطانيا ولا كان قدمو البحث او السبب صرلي فتره ك,very negative,2021-04-14 13:07:08
0.6691746000000001,0.33082536,والدي عنده ربو مزمن واخذ اللقاح قبل فتره ماعليك اطمن,negative,2021-04-14 13:05:24
0.71296155,0.28703845,كلها مفتوحة ولا في اشي مسكر في رقم للبلاغ عن التجمعات في الاماكن العامة وفي صلاة با,very negative,2021-04-16 23:28:05
0.6783938,0.32160625,بعد اكثر من اسبوعين من توصية السلطات الالمانية باستخدامه حصرا للاشخاص البالغة اعمارهم فما فوق المستشارة الالمانية انغيل,negative,2021-04-16 23:20:13
0.84286845,0.15713152,بعد اكثر من اسبوعين من توصية السلطات الالمانية باستخدامه حصرا للاشخاص البالغة اعمارهم فما فوق المستشارة الالما,very negative,2021-04-16 23:10:00
0.8586021,0.1413979,سقوط رئيسة وكالة الادوية الدنماركية تانيا اريكسن على الارض بعدما فقدت الوعي خلال المؤتمر الصحفي للاعلان عن التوقف عن است,very negative,2021-04-16 22:00:34
0.68967885,0.31032118,بدات تلميحات وزارة التربية والتعليم ان العام المقبل سيكون تعليما عن بعد مع تطوير المنصة باعطاء حصص تفاعلية عن بعد,negative,2021-04-16 21:54:20
0.5135761999999999,0.48642376,انجيلا ميركل تتلقى جرعة اولى من لقاح استرازينيكا رغم الجدل العالمي الطويل حول اثاره الجانبية على بلاطة لم تاخذ اولوية,neutral or mixed,2021-04-16 21:52:21
0.6384759,0.36152405,كندا تعلن تامين ملايين جرعة اضافية من لقاح فايزر,negative,2021-04-16 21:00:36
0.049168285,0.9508317,ميركل تتلقى الجرعة الاولى من لقاح استرازينيكا,very positive,2021-04-16 20:15:58
0.68141276,0.3185872,قطر تشترط الحصول على لقاح كورونا لحضور كاس العالم الاردن جريدة الدستور الاردنية,negative,2021-04-16 20:10:03
0.927251,0.07274897400000001,موقع كرمالكم هؤلاء الاشخاص لن يفيدهم اخذ لقاح كورونا ويظلون عرضة للخطر عبر تطبيق نبض,very negative,2021-04-16 19:38:26
0.9588485999999999,0.04115141,زي مركز اقليمي لتوزيع لقاح الكورونا اذا الباص الصريع جابو باصات ديزل عن اي بنية ت,very negative,2021-04-16 19:36:02
0.2988852,0.70111483,انجيلا ميركل تتلقى جرعة اولى من لقاح استرازينيكا رغم الجدل العالمي الطويل حول اثاره الجانبية على بلاطة لم ت,very positive,2021-04-16 19:21:59
0.71048135,0.28951862,سقوط رئيسة وكالة الادوية الدنماركية تانيا اريكسن على الارض بعدما فقدت الوعي خلال المؤتمر الصحفي للاعلان عن التوقف ع,very negative,2021-04-16 19:21:55
0.9679152,0.03208484,زي مركز اقليمي لتوزيع لقاح الكورونا اذا الباص الصريع جابو باصات ديزل عن اي بنية تحتية قاعدين نحكي,very negative,2021-04-16 19:17:56
0.24059439,0.7594056,كورونا المستشارة الالمانية انغيلا ميركل تتلقى لقاح استرازينيكا,very positive,2021-04-16 18:45:06
0.39254674,0.6074531999999999,تنبيه طبي متشائم هؤلاء الاشخاص لن يفيدهم اخذ لقاح كورونا,positive,2021-04-16 17:54:31
0.39299044,0.60700953,لقاح اكسفورد استرازنيكا لا يسبب جلطات,positive,2021-04-16 17:53:59
0.5121497,0.48785034,عاجل بشكل مفاجئ توضيح لكل من تلقى لقاح فايزر سيحصل خلال اشهر تفاصيل السوسنة,neutral or mixed,2021-04-16 17:43:55
0.80401635,0.19598368,الصحة تجيب على استفسارات تشغل المجتمع الاردني حول لقاح كورونا رؤيا الاخباري الاردن كورونا لقاح كورونا,very negative,2021-04-16 17:17:32
0.9356218000000001,0.0643782,مشهد مرعب حالة من الاغمام في المؤتمر صحفي للاعلان عن ايقاف استخدام لقاح استرازينيكا في الدنمارك الاردن,very negative,2021-04-16 17:00:30
0.7831174,0.21688257,هاشتاق عربي جرعة ثالثة للحاصلين على لقاح فايزر جرعة ثالثة للحاصلين على لقاح فايزر,very negative,2021-04-16 16:31:23
0.20381951,0.7961805000000001,الصحة تجيب على استفسارات تشغل المجتمع حول لقاح كورونا الاردن جريدة الدستور الاردنية,very positive,2021-04-16 15:20:02
0.34755358,0.6524464,عاجل الصحة تجيب على استفسارات تشغل المجتمع حول لقاح كورونا الاردن,positive,2021-04-16 15:20:00
0.049665872,0.95033413,انغيلا ميركل تتلقى الجرعة الاولى من لقاح استرازينيكا المانيا كورونا خبرني,very positive,2021-04-16 13:55:56
0.9747546999999999,0.025245396,الغاء الزامية لبس الكمامة في الناصرة المحتلة ابتداء من الاحد بعد ما الاحتلال اعطى لقاح كورونا لعدد كبير جدا من النا,very negative,2021-04-16 12:53:35
0.41363376,0.58636624,تنتشر حولنا الكثير من الاخبار المضللة والزائفة عن فايروس كورونا واللقاحات تابع مسبار للتحقق من صحة الاد عاءات ال,positive,2021-04-16 12:00:02
0.8651784,0.1348216,ممنوع بس تاخدي لقاح لعين,very negative,2021-04-16 11:37:36
0.7547262,0.24527377,فاوتشي توقف امريكا عن لقاح جونسون اند جونسون لا يجب ان يحفز رفضه,very negative,2021-04-16 08:01:44
0.57094157,0.4290584,شركات كورية تكشف خططا لانتاج لقاح سبوتنيك,negative,2021-04-16 07:52:48
0.6806806,0.31931940000000003,دبوس ذهبي وعلبة بيض ورغيف خبز دول تتجه لطرق غريبة لتحفيز مواطنيها على تلقي لقاح كورونا,negative,2021-04-16 02:04:14
0.4198335999999999,0.58016646,ميركل ستتلقى لقاح استرازينيكا غدا,positive,2021-04-15 20:49:29
0.43183866,0.56816137,ههههه الله يسلمك ما في مجال شغله بالدم ما بغيرها لقاح,positive,2021-04-15 20:45:02
0.6242021,0.37579793,الفرق بين من اخذ لقاح فيروس كورونا ومن لم ياخذه تابع هذا الفيديو التوضيحي البسيط,negative,2021-04-15 20:34:58
0.26979735,0.7302026,بامر المحكمة لبناني يتلقى الجرعة الثانية من لقاح كورونا,very positive,2021-04-15 19:52:08
0.5103147,0.4896853,عاجل فايزر ترجح الحاجة لجرعة ثالثة من لقاح كورونا بعد شهرا من الجرعة الثانية,neutral or mixed,2021-04-15 19:18:54
0.8211225000000001,0.17887750000000002,كشف سر التجلطات الناتجة عن لقاح جونسون اند جونسون,very negative,2021-04-15 18:46:44
0.5431779999999999,0.456822,فايزر الجرعة الثالثة من لقاح كورونا قد تكون مطلوبة,neutral or mixed,2021-04-15 18:41:53
0.8917655000000001,0.10823449,كشف سر التجلطات الناتجة عن لقاح جونسون اند جونسون المدينة نيوز,very negative,2021-04-15 18:27:51
0.7138778,0.2861222,عاجل مهم لكل من تلقى لقاح فايزر الشركة ترجح الحاجة لجرعة ثالثة بعد عام من الجرعة الثانية,very negative,2021-04-15 18:15:20
0.40942459999999997,0.59057534,انا اخذت لقاح استرازينيكا قبل شهر الحمدلله كل شيء تمام مادام انك لا تعني من اي شيء توكل على الله,positive,2021-04-15 17:44:28
0.043919902000000004,0.95608014,الف لقاح لكورونا قمصان ميسي في قلب حملة مثيرة للجدل صحيفة الراي,very positive,2021-04-15 17:03:47
0.20518431,0.7948156999999999,عاجل بدء استقبال طلبات الراغبين بتلقي لقاح كورونا من ذوي الاعاقة الاردن اليوم,very positive,2021-04-15 16:12:34
0.4532458,0.5467542,كوريا الجنوبية تخطط لانتاج مليون جرعة لقاح,neutral or mixed,2021-04-15 16:11:53
0.3588392,0.6411608,كوريا الجنوبية تخطط لانتاج مليون جرعة من لقاح سبوتنيك الروسي,positive,2021-04-15 15:52:48
0.33423677,0.66576326,بدء استقبال طلبات الراغبين بتلقي لقاح كورونا من ذوي الاعاقة,positive,2021-04-15 15:38:34
0.08622005599999999,0.9137799999999999,بدء استقبال طلبات الراغبين بتلقي لقاح كورونا من ذوي الاعاقة صحيفة الراي,very positive,2021-04-15 15:30:20
0.7911593000000001,0.20884074,بدء استقبال طلبات الراغبين في تلقي لقاح كورونا من ذوي الاعاقة رؤيا الاخباري الاردن كورونا لقاح كورونا,very negative,2021-04-15 15:20:21
0.44224638,0.5577536,بدء استقبال طلبات الراغبين بتلقي لقاح كورونا من ذوي الاعاقة المدينة نيوز,positive,2021-04-15 15:17:27
0.045463252999999995,0.95453674,بدء استقبال طلبات الراغبين بتلقي لقاح كورونا من ذوي الاعاقة بترا الاردن,very positive,2021-04-15 14:41:21
0.052404128,0.9475959,ايفانكا ترامب تتلقى لقاح كورونا,very positive,2021-04-15 12:44:57
0.33019137,0.6698086,عاجل الدنمارك اول دولة اوروبية تتخلى نهائيا عن لقاح استرازينيكا صحيفة الراي,positive,2021-04-15 11:35:01
0.5622341,0.43776587,ازارينكا تغيب عن شتوتغارت بسبب لقاح كورونا الاردن جريدة الدستور الاردنية,negative,2021-04-15 11:20:05
0.75782925,0.24217075,عقوبات ومكافات لحض الصينيين على تلقي لقاح كورونا الوكيل الاخباري,very negative,2021-04-15 09:37:01
0.16116498,0.83883506,ا فتتح يوم امس مركز مستشفى الكندي لتطعيم لقاح فايروس كورونا تحت رعاية معالي الدكتور علي حياصات,very positive,2021-04-15 09:35:17
0.49155277,0.50844723,كورونا الحمد لله اخدت القاح اللهم انفع به وارفع عنا البلاء والوباء لقاح كورونا الاردن,neutral or mixed,2021-04-15 09:29:58
0.3214818,0.67851824,اكثر من الف شخص تلقوا لقاح كورونا في مركز صحي الجبيهة,positive,2021-04-15 07:47:35
0.93181586,0.06818409,وعنا مقدمين من اشهر ومو طالعلنا الدور لانه اصلا ما عنا لقاح يكفي جد الواحد مش عارف شو يحكي,very negative,2021-04-15 07:32:33
0.353917,0.64608294,روسيا لقاح سبوتنيك لا يسبب الجلطات,positive,2021-04-15 07:07:39
0.6108135,0.38918653,روسيا تبدد الشكوك بشان لقاح سبوتنيك السوسنة,negative,2021-04-15 06:54:54
0.42095512,0.5790449000000001,عاجل روسيا لقاح سبوتنيك لا يسبب الجلطات,positive,2021-04-15 06:37:05
0.4970271,0.5029729000000001,روسيا لقاح سبوتنيك في لا يتسبب بجلطات دموية,neutral or mixed,2021-04-15 06:31:12
0.8149015000000001,0.18509856,اسمح لي رجاء من الواضح ان التقرير فوتوشوب من النوع الرخيص اولا الترويسة هي لطبيب وليست من اي مست,very negative,2021-04-15 05:50:53
0.74436975,0.25563028,ثبوت حدوث تجلطات وريديه بالدماغ اثر لقاح استرازينكا لمريض اردني وثيقة,very negative,2021-04-15 05:47:28
0.29726627,0.70273376,المراكز الامريكية لمكافحة الامراض تؤجل قرارها تجاه لقاح جونسون اند جونسون صحيفة الراي الاردن,very positive,2021-04-15 05:30:05
0.31341943,0.68658054,روسيا تؤكد ان لقاح سبوتنيك في لا يتسبب بجلطات دموية صحيفة الراي الاردن,positive,2021-04-15 04:45:46
0.05494645,0.9450535,ايفانكا تتلقى لقاح كورونا,very positive,2021-04-14 23:21:41
0.124504685,0.8754953000000001,ايفانكا ترمب تتلقى لقاح كورونا صور رؤيا الاخباري لقاح كورونا امريكا ايفانكا,very positive,2021-04-14 23:09:20
0.52511734,0.47488266,شاهد بالفيديو الرئيس الروسي يتحدث عن لقاح كورونا الوكيل الاخباري الوكيل الاخباري,neutral or mixed,2021-04-14 22:42:20
0.91144776,0.088552184,هاد الزواهرة نازل ينشر تقارير عن لقاح استرازينيكا و يخوف الناس فوق ما هي خايفة هيك اشكال مقرفة,very negative,2021-04-14 22:31:26
0.79699,0.20301005,صارت الدانمارك اول دولة في العالم توقف تماما استخدام لقاح استرازينيكا المضاد لفيروس كورونا بعد انباء عن صل,very negative,2021-04-14 21:49:14
0.57613724,0.42386276,ممن تزيد اعمارهم عن عاما حصلوا على لقاح كورونا في قطر رؤيا الاخباري كورونا لقاح كورونا قطر,negative,2021-04-14 21:32:07
0.77482027,0.2251797,صارت الدانمارك اول دولة في العالم توقف تماما استخدام لقاح استرازينيكا المضاد لفيروس كورونا بعد ان,very negative,2021-04-14 21:10:53
0.052987695,0.94701225,خلية الازمة شخصا تلقوا الجرعة الاولى من لقاح كورونا الاردن اليوم,very positive,2021-04-14 19:56:19
0.04780239,0.9521976999999999,خلية الازمة شخصا تلقوا الجرعة الاولى من لقاح كورونا بترا الاردن,very positive,2021-04-14 19:41:01
0.40102392,0.5989760000000001,الازمات اجمالي المسجلين على منصة لقاح فيروس كورونا الاردن,positive,2021-04-14 19:20:02
0.23175694,0.7682431,عاجل الازمات اجمالي المسجلين على منصة لقاح فيروس كورونا عبر,very positive,2021-04-14 19:16:24
0.369223,0.63077706,عدد المسجلين على منصة تلقي لقاح فيروس كورونا صحيفة الراي الاردن عاجل,positive,2021-04-14 19:08:53
0.25668535,0.7433147,اكثر من الف شخص تلقوا الجرعة الاولى من لقاح كورونا في الاردن المدينة نيوز,very positive,2021-04-14 19:07:02
0.38412958,0.6158704,عاجل اخر الاحصائيات المتعل قة بحملة التطعيم ضد كورونا في الاردن الاردن كورونا لقاح فايزر لقاح كوفيد الصحة رؤيا الا,positive,2021-04-14 19:06:45
0.068530664,0.9314693000000002,شخصا تلقوا الجرعة الاولى من لقاح كورونا صحيفة الراي الاردن عاجل,very positive,2021-04-14 19:02:21
0.68679523,0.31320479999999995,عاجل مركز ادارة الازمات ينشر اخر التفاصيل حول مطاعيم كورونا الوكيل الاخباري الوكيل الاخباري,negative,2021-04-13 19:25:29
0.67878497,0.32121503,عبيدات يحذر من تباعد مطاعيم كورونا,negative,2021-04-13 12:59:48
0.77709424,0.22290576,عبيدات يحذر من تباعد مطاعيم كورونا الاردن كورونا خبرني,very negative,2021-04-13 12:45:29
0.7936416999999999,0.20635827,لا هسا في سؤال جديد واللي هو هل مطاعيم كورونا بتفطر ولا لا,very negative,2021-04-12 18:50:50
0.9429407,0.057059288,في مئوية الدوله بعملوا حملات تطوع ع حد يطعم علما انه ولا حد قابل يط عم وفوق هيك مطاعيم مافي بالبلد,very negative,2021-04-10 17:10:14
0.11265659,0.8873434000000001,لقد خلقنا الانسان في احسن تقويم خلق الله جسم الانسان واحسن خلقه دون لقاحات ودون اضافات عاش البشر الالاف السنين دون مطاعيم ل,very positive,2021-04-10 13:32:39
0.13455325,0.86544675,صباحنا مقدسي جميل من داخل البلدة القديمة صباح الصحة و السلامة و التباعد الاجتماعي و الكمامات و المطاعيم للجميع و,very positive,2021-04-14 05:47:45
0.8758505999999999,0.12414935,طيب شو المطاعيم اللي ضلت معتمدة حالي ا,very negative,2021-04-13 23:00:57
0.8978245,0.10217551,الصين تعترف رسميا بان المطاعيم التي طورتها ضد فايروس كورونا فعاليتها منخفضة و تدرس الخيارات لزيادة فعالية المطاعيم,very negative,2021-04-13 11:13:43
0.047640222999999995,0.9523598,صباح الجمال و الطبيعة الرائعة من وادي الباذان قرب نابلس فلسطين صباح الصحة و السلامة و التباعد الاجتماعي و الكمامات و المطاعيم,very positive,2021-04-13 07:40:49
0.055612117,0.9443879000000001,صباح الجمال و الطبيعة الرائعة من وادي الباذان قرب نابلس فلسطين صباح الصحة و السلامة و التباعد الاجتماعي و الكمامات,very positive,2021-04-13 06:04:30
0.9588814,0.04111864,المطاعيم بمستشفى الجامعة شو نوعها,very negative,2021-04-12 22:44:55
0.73553264,0.26446733,اعلان زين دمعت عليه والله بفوزوا باعظم اعلانات كل رمضان حرفيا روحوا و خدوا المطاعيم يا جماعه خلينا نرجع نجتمع مع ال,very negative,2021-04-12 22:33:25
0.8035439999999999,0.19645604,اعلان زين دمعت عليه والله بفوزوا باعظم اعلانات كل رمضان حرفيا روحوا و خدوا المطاعيم يا جماعه خلينا نرجع نجتم,very negative,2021-04-12 21:40:23
0.057134002,0.94286597,صباح التاريخ و التراث و المدن القديمه من بئر الدولاب الاثري في حارة القيساريه نابلس القديمه فلسطين للمصور احم,very positive,2021-04-12 05:39:54
0.79995257,0.20004748,السعودية اخذوا المطاعيم,very negative,2021-04-11 15:32:15
0.7719517,0.22804832,همة من اي ساعة ببلشوا يعطوا المطاعيم اذا طلع لشخص دور و راح ابكر من موعده عادي ولا لا,very negative,2021-04-11 12:33:44
0.39823234,0.6017677,محافظ عجلون يتراس اجتماعا لغايات تسريع عملية تلقي المطاعيم في المحافظة الاردن,positive,2021-04-11 12:00:08
0.9281341999999999,0.07186575,عندي مشكلة مع كل احتفال بالوهم و خاصة و احنا عنا اكبر اعداد وفايات بسسب الفيروس و اخر الدول في عدد المطاعيم,very negative,2021-04-11 09:24:02
0.8791155,0.1208845,الاساس الي بعطوا فيه الدور لاخذ المطاعيم عنا راح يضل لغز بالنسبة الي,very negative,2021-04-10 23:48:46
0.90559363,0.0944064,بعد شهر ممكن انا اتصلت مع غرفة عمليات المطاعيم لانه كنت مصابة و بعد انتهاء الحجر مباشرة موعد الجرعة,very negative,2021-04-10 20:28:31
0.18611161,0.8138884,وزارة الصحة المؤشرات تدل على احتواء الموجة الحالية لكن احتواء الوباء يحتاج الى اعطاء اكبر عدد ممكن من المطاعيم عاجل,very positive,2021-04-10 16:16:35
0.79932094,0.200679,نصيحه مني لا تاخذيه امبارح قريت على احدى القنوات انه بعض انواع المطاعيم تعمل جلطه,very negative,2021-04-10 12:18:18
0.09046330000000001,0.9095367,صباح الاطلالات الجميلة و الطبيعة الرائعة من بحيرة طبريا في شمال فلسطين صباح الصحة و السلامة و التباعد الاجتماعي و الكمامات و ال,very positive,2021-04-09 23:10:37
0.3039458,0.6960542,الصحة توضح حول عدم وجود اجسام مضادة لدى متلقي المطاعيم ولا وفيات بسبب اللقاح عالميا,positive,2021-04-09 21:01:57
0.81686616,0.18313379999999999,ابوهلالة ل رؤيا الاشاعات اثرت على تلقي المطاعيم الاخرى عاجل الاردن رؤيا الاخباري لقاح كورونا,very negative,2021-04-09 17:42:46
0.9844913000000001,0.015508721999999999,نفس النهج والاخطاء بادارة الملف الصحي بيطلبوا متطوعين طب يا اخي عينوا فيه مئات المئات من الكوادر عاطلين عن العمل ناهي,very negative,2021-04-09 15:17:06
0.98785084,0.012149162,نفس النهج والاخطاء بادارة الملف الصحي بيطلبوا متطوعين طب يا اخي عينوا فيه مئات المئات من الكوادر عاطلين عن العمل,very negative,2021-04-09 14:39:08
0.24010427,0.7598958,صباح الاطلالات الجميلة و الطبيعة الرائعة من بحيرة طبريا في شمال فلسطين صباح الصحة و السلامة و التباعد الاجتماعي و ا,very positive,2021-04-09 04:49:42
0.7553814,0.24461860000000002,السعودية بتسجل حالة باليوم او اقل يمكن والغاء الحظر ع السبعة منطقي بالنسبة الهم احنا اذا فتحو عن,very negative,2021-04-16 19:44:43
0.94298947,0.057010483,الحكومة رح تفتح كل القطاعات بس عالاغلب مش رح ينفتح اشي الا للي بتلقي المطعوم حاس انه الحكومة بتلعب شطرنج فينا مش بتنظم دولة,very negative,2021-04-15 22:54:03
0.7739548,0.22604518,عاجل و هام رئيس شركة فايزر يقول انه على الاغلب سيحتاج كل شخص جرعة ثالثة محفز ة من المطعوم بعد شهر من الجرعتين و س,very negative,2021-04-15 22:39:05
0.82037884,0.17962115,شو نوع المطعوم اليوم,very negative,2021-04-15 22:24:23
0.24816923,0.7518308000000001,بسلخ سدر منسف و كيلو كنافة و لتر بيبسي بساعة وقال خايف من المطعوم يعمل تجلطات يزم انت شرايينك فاتحة بدعوات الحجة,very positive,2021-04-15 22:22:37
0.9474869,0.052513182,ما هو تعليق واجراء وزارة الصحة بشان هذا المطعوم هل ستستمر باعطاء الجرعة الثانية متجاهلة هذه الحالة,very negative,2021-04-15 21:26:29
